radiant_win,npc_dota_hero_pudge,npc_dota_hero_phantom_assassin,npc_dota_hero_legion_commander,npc_dota_hero_sniper,npc_dota_hero_slark,npc_dota_hero_juggernaut,npc_dota_hero_invoker,npc_dota_hero_axe,npc_dota_hero_riki,npc_dota_hero_mirana,Duration,AboveAverGoldSpent,AboveAverLevel,AboveAverKills,AboveAverDeaths,AboveAverLast_hits,AboveAverHero_damage,AboveAverTower_damage
True,1,0,0,0,0,1,0,0,0,0,2125,2,2,3,3,1,2,2
False,0,0,1,0,0,0,0,0,1,0,2338,3,2,3,2,1,2,1
True,0,0,0,0,1,1,1,0,0,1,2273,2,2,2,3,2,1,2
True,0,0,0,0,0,0,0,0,0,1,2354,2,2,1,3,2,1,2
True,1,0,0,0,1,0,0,0,0,0,3384,3,3,3,1,3,3,1
False,0,0,0,0,0,0,0,0,0,0,2494,2,2,1,2,3,1,2
True,0,1,0,0,0,0,0,0,0,0,2835,1,3,2,3,2,2,2
True,0,0,0,0,0,0,0,0,1,0,1904,1,3,2,3,2,3,1
False,0,0,0,0,0,0,0,0,0,0,2860,3,2,1,2,3,2,1
False,0,1,0,0,0,0,0,0,0,0,2026,2,3,1,2,2,2,2
True,1,0,1,0,0,0,0,0,0,0,1665,2,2,2,3,2,2,2
False,0,0,0,0,0,0,1,1,0,0,2877,2,3,2,2,3,3,2
True,1,0,0,0,0,0,0,0,0,0,2835,3,3,3,4,2,2,2
False,0,0,0,0,0,0,0,0,0,0,3666,2,4,2,2,3,1,1
False,0,0,0,0,0,0,0,0,0,1,2777,2,2,2,3,2,2,2
False,1,0,0,0,0,0,0,1,0,0,1242,3,3,3,3,3,2,3
True,1,1,0,0,0,0,0,0,0,0,2549,3,3,2,4,2,2,2
True,1,0,0,0,0,0,0,0,0,0,1062,2,2,2,2,2,3,2
False,1,0,0,0,0,0,0,1,0,0,3027,2,2,2,1,2,2,1
True,0,0,0,1,0,0,0,0,0,0,2328,2,2,3,3,2,2,2
True,0,0,0,0,0,0,0,0,0,0,2509,1,4,3,4,2,2,1
True,0,0,0,0,1,1,0,0,0,0,338,2,2,2,2,2,4,2
False,0,0,0,1,0,0,0,0,0,0,1548,3,3,2,3,2,3,1
True,0,0,0,0,1,0,0,0,0,0,3129,2,3,2,3,3,2,3
True,1,0,0,0,0,0,0,1,0,0,1947,2,2,2,2,2,3,2
True,0,1,0,0,0,0,0,1,0,0,1955,3,3,2,3,3,2,1
True,1,1,0,0,1,0,0,1,0,0,2555,3,3,1,2,2,2,2
True,0,0,1,0,0,0,0,0,0,0,3266,4,4,3,3,3,2,2
False,0,0,0,0,0,0,0,0,0,0,1881,2,2,3,2,2,3,2
False,0,0,0,1,0,0,0,1,0,0,3529,2,3,3,3,2,2,3
False,0,0,0,1,0,0,0,0,0,1,2206,2,2,3,3,2,1,2
True,0,1,1,0,1,0,0,0,1,0,3210,2,3,2,2,2,2,1
True,0,0,0,0,0,0,0,0,0,0,1715,3,3,2,3,3,2,2
False,0,0,0,1,0,1,0,0,0,0,1672,2,2,1,2,2,3,1
True,1,0,0,0,0,0,0,0,0,0,1735,2,3,3,3,2,3,3
False,0,0,0,1,0,1,0,0,0,0,2393,2,2,3,2,2,3,4
False,0,0,0,0,0,1,0,0,0,0,2063,2,3,4,3,2,2,2
True,0,1,1,0,0,0,0,0,0,0,2084,2,3,2,3,2,2,2
True,1,0,0,0,0,0,0,0,0,0,2925,3,3,2,3,3,2,2
False,1,0,0,0,0,1,0,0,0,0,3931,3,3,3,2,2,2,2
True,0,0,0,0,0,0,1,0,0,0,1422,2,3,1,2,1,1,2
True,0,0,0,0,1,0,0,0,0,0,3352,3,3,2,2,3,2,2
True,0,1,0,0,0,0,0,0,1,0,2450,1,3,2,3,3,3,4
False,0,0,1,0,0,0,0,0,0,0,2536,2,1,3,2,1,2,1
True,0,0,0,0,0,1,0,0,0,1,2856,3,4,2,1,2,3,3
True,1,1,0,0,1,0,0,0,0,0,2556,3,3,2,2,2,3,2
False,0,0,0,0,0,0,0,0,0,1,2178,3,3,2,2,3,3,2
True,0,0,0,0,0,0,0,0,0,0,3839,2,3,1,3,2,3,2
True,0,0,0,0,0,0,0,0,0,0,1947,3,3,1,4,2,1,3
True,0,1,0,1,0,0,0,1,0,0,1620,3,3,2,3,2,2,3
True,0,0,0,0,0,0,1,0,0,0,3234,1,3,2,4,2,1,2
True,0,0,1,0,0,0,0,0,0,0,2520,2,2,3,4,3,3,3
False,1,0,0,0,0,0,0,0,0,0,2389,1,2,3,3,1,2,1
True,0,0,0,0,0,0,0,1,0,0,1846,2,3,3,2,2,3,3
True,0,0,0,1,0,0,0,0,0,0,2446,2,1,1,2,1,1,2
True,0,0,0,1,0,0,0,0,0,0,2933,2,3,2,1,2,2,2
True,0,1,0,0,0,0,0,0,1,0,1934,3,2,3,4,2,1,3
False,0,0,1,0,0,1,0,0,0,0,2315,2,3,2,2,2,3,3
True,0,0,0,0,0,0,0,0,0,0,3107,1,2,1,3,1,1,2
True,0,0,0,0,0,0,1,0,0,0,1577,2,3,2,3,3,2,2
True,0,0,0,0,1,0,1,0,0,0,2508,3,3,2,3,3,3,2
False,0,0,0,0,0,0,0,0,1,0,2019,3,1,3,2,2,3,1
True,1,1,0,0,0,0,0,0,1,0,3155,3,3,2,3,2,3,1
True,1,0,1,0,0,0,0,0,0,0,3644,2,3,3,3,2,2,3
False,0,0,0,1,0,0,0,0,0,0,5002,2,5,2,2,2,1,2
False,0,0,1,0,0,0,0,0,0,0,3869,3,4,2,3,3,2,1
False,0,0,1,0,0,0,1,0,0,0,2473,2,2,3,2,2,3,1
False,0,1,1,0,0,0,0,0,0,0,2501,2,3,2,2,3,3,2
True,0,0,0,0,0,0,0,0,0,0,1935,3,4,3,2,3,2,1
False,0,0,0,0,0,0,1,0,0,0,839,3,3,3,2,3,2,1
True,0,0,0,0,0,1,0,1,0,0,2354,2,2,3,3,2,3,2
False,0,1,0,1,0,0,0,0,0,0,2170,3,3,2,2,3,2,2
True,0,0,0,1,0,0,0,0,1,0,3054,2,4,2,3,2,2,3
True,0,0,1,0,0,0,1,0,0,0,2123,3,3,2,3,3,2,2
False,0,0,0,0,0,0,0,0,0,0,2873,2,4,2,4,3,3,2
False,1,0,0,0,0,0,0,0,1,0,3055,3,3,1,3,2,1,2
True,0,1,0,0,0,0,0,0,0,0,2395,1,1,2,4,2,1,1
False,0,0,0,0,0,0,0,0,1,0,2204,1,3,3,2,2,2,2
True,1,0,0,0,0,0,0,0,0,0,1893,2,2,2,2,2,2,2
True,0,0,0,0,1,0,1,0,0,1,2695,3,2,2,3,3,4,2
True,0,0,1,0,0,0,0,1,0,0,2691,3,3,2,2,2,3,3
True,0,0,0,0,0,0,0,0,0,0,2491,3,3,1,3,2,2,1
False,0,0,0,0,0,1,0,0,0,0,2645,3,1,3,4,2,2,1
False,0,0,0,1,0,0,1,1,0,0,2549,2,2,4,3,3,3,2
True,0,0,0,0,0,1,0,0,0,0,1862,2,2,2,2,3,2,2
False,1,0,0,1,0,0,0,0,0,0,3318,3,3,3,3,2,3,2
True,0,0,0,0,1,0,0,0,0,0,2381,2,2,2,3,3,2,2
True,0,0,0,0,0,0,0,0,0,0,3518,2,3,3,3,2,2,3
True,0,0,0,0,0,1,0,0,0,0,3459,3,3,3,2,3,3,3
False,0,0,1,0,0,1,0,0,0,0,2813,2,3,2,2,2,2,1
False,0,0,0,0,1,0,0,0,0,0,1469,2,3,2,2,2,2,1
False,0,0,0,1,0,0,0,0,0,0,2077,3,2,2,3,2,2,2
True,1,1,0,0,0,0,0,0,0,0,2717,2,2,3,2,2,1,2
True,0,1,0,0,0,0,0,1,0,0,2966,3,2,2,2,3,3,1
False,0,0,0,0,0,0,1,0,0,0,1945,2,3,2,2,2,3,2
False,1,0,0,0,0,0,0,0,0,0,1994,3,3,3,4,3,2,1
False,1,0,0,0,0,0,1,0,0,0,3159,3,4,2,2,2,3,3
False,0,0,1,0,0,0,0,1,0,0,3016,2,4,3,3,3,2,2
True,0,0,0,0,0,1,0,0,0,0,2402,3,3,2,2,2,2,2
True,0,0,0,0,0,1,0,0,0,0,3581,1,4,2,3,2,1,1
True,0,0,0,0,0,1,0,0,1,0,1447,3,3,2,3,2,3,2
True,0,0,0,0,0,0,0,0,0,0,2459,1,3,2,2,3,2,1
False,0,0,0,0,0,0,0,0,0,0,1545,4,3,3,2,2,3,2
False,0,0,0,0,0,0,0,0,0,0,3210,1,2,2,2,2,2,3
True,0,0,0,1,0,0,0,1,0,0,2829,3,2,3,3,2,3,2
False,1,0,0,0,0,0,0,0,0,0,3466,2,2,4,4,2,2,2
False,0,0,0,0,0,0,0,1,0,0,4550,2,4,4,2,1,2,3
False,0,0,0,1,1,1,0,0,0,0,3093,2,2,3,3,3,3,2
False,1,0,0,1,0,0,0,0,0,0,3201,2,4,3,2,2,3,2
False,0,0,0,1,0,0,0,1,0,0,2560,2,2,2,3,2,3,2
True,0,0,0,0,0,0,0,0,0,0,300,3,2,1,1,3,3,4
False,0,0,0,0,0,0,0,0,0,1,2532,3,3,2,3,2,3,2
True,0,0,0,0,0,0,0,0,0,0,2087,1,2,2,2,2,3,1
True,1,0,0,0,0,0,0,1,0,0,2475,2,2,2,1,1,2,1
False,0,1,0,1,0,0,0,0,0,0,3422,3,4,2,2,3,3,2
True,0,0,0,1,0,0,0,0,0,0,2572,2,2,2,3,3,3,2
True,0,1,0,0,0,0,0,0,0,0,1398,2,3,2,3,2,3,1
True,0,1,0,0,0,0,0,0,0,0,2121,1,3,2,4,2,2,1
False,0,1,0,0,1,0,0,0,0,0,3058,3,3,2,2,2,1,1
False,0,0,0,0,0,0,0,0,0,0,2935,2,2,2,1,4,2,3
False,0,1,0,0,0,0,0,0,0,0,3106,2,2,3,3,2,2,2
False,0,0,0,0,0,0,1,0,0,0,2140,3,3,3,4,3,3,1
False,0,0,1,0,0,0,0,0,0,0,5496,3,4,2,4,3,2,3
False,0,1,0,0,0,1,0,0,0,0,2831,2,2,2,2,3,3,2
True,0,0,0,0,0,0,0,0,0,1,2237,3,3,3,2,2,3,2
False,1,0,0,0,0,0,0,0,0,0,2837,2,3,3,2,2,3,2
True,1,0,0,0,0,0,0,0,0,0,1740,3,3,2,2,3,2,2
False,1,0,0,1,0,1,0,0,0,0,3081,2,4,3,2,3,2,2
False,0,0,0,0,0,0,0,0,0,0,2605,2,3,3,2,3,3,1
True,1,1,0,0,0,0,0,0,0,0,2763,3,2,2,3,3,2,2
False,0,0,1,0,0,0,0,0,0,0,2249,3,2,3,2,2,2,2
True,0,1,0,0,0,0,0,0,0,1,2129,3,2,2,1,3,2,1
False,0,0,0,0,0,0,0,1,0,0,2676,3,2,3,3,3,3,2
True,0,0,0,0,0,0,0,0,0,1,2079,2,3,2,3,2,2,2
True,0,1,0,0,0,0,0,0,0,0,1858,2,2,2,4,2,3,2
True,0,1,1,1,0,0,0,0,0,0,2179,2,3,2,2,2,2,2
False,0,1,0,0,0,0,0,0,1,0,2065,2,2,3,3,2,3,2
False,1,0,0,0,0,0,0,1,0,0,3289,3,3,2,3,3,1,1
False,1,0,0,0,0,0,0,1,0,0,2960,2,2,2,3,1,1,1
False,0,1,0,1,0,1,0,0,0,0,2738,3,2,2,2,3,2,3
False,1,0,0,1,0,0,0,0,1,0,2731,2,2,2,2,1,2,2
False,0,0,0,1,0,1,0,0,0,0,1793,2,3,1,2,2,3,2
True,0,1,0,0,0,0,1,0,0,0,2191,3,2,2,3,2,1,2
False,0,1,1,1,0,0,0,0,1,0,2634,2,2,2,2,3,2,2
True,1,0,0,0,0,0,1,0,0,0,2064,2,4,4,3,2,4,2
False,1,1,0,0,0,0,0,0,0,0,2218,3,3,2,3,2,2,3
False,1,0,0,0,0,0,0,0,0,0,2169,4,3,3,3,3,2,2
False,0,0,1,0,1,0,0,0,0,1,2614,2,3,2,2,2,2,1
False,0,0,0,1,0,0,1,0,0,0,2952,2,2,2,2,3,2,2
False,1,0,0,0,0,0,0,0,0,0,2672,1,1,3,2,2,3,1
True,0,0,0,0,0,0,0,0,0,0,2250,1,4,2,1,2,1,2
False,0,0,0,0,0,0,0,0,0,0,4117,2,2,3,3,2,2,2
False,0,0,0,0,0,1,1,0,0,0,3714,3,4,2,3,2,2,3
True,0,0,0,0,0,1,0,0,0,0,3028,3,4,2,2,2,3,1
True,0,0,0,1,0,0,0,0,0,0,1906,2,3,2,3,2,2,2
True,0,1,0,0,0,0,0,0,1,0,1358,2,3,3,3,2,3,1
True,0,0,0,1,0,0,0,0,0,0,2131,2,2,3,3,2,3,3
False,0,0,0,0,0,0,1,0,0,0,2058,3,2,2,3,3,2,1
True,1,0,0,0,1,0,0,1,0,1,3199,3,4,4,2,3,2,1
False,0,0,0,0,0,0,0,0,0,0,1938,2,3,2,2,2,3,3
True,0,0,0,0,0,0,1,0,0,0,2552,3,3,2,3,3,1,2
False,1,0,0,0,0,0,0,0,0,0,3667,2,4,2,2,2,2,3
False,0,0,0,0,0,0,0,0,0,0,2902,3,3,2,3,3,2,1
True,0,0,0,0,0,0,0,0,0,1,1699,2,3,2,3,2,2,2
True,1,0,0,1,0,0,1,0,0,0,4254,2,3,3,2,3,3,1
False,0,0,0,0,0,0,0,0,0,0,1592,3,3,3,3,2,2,2
True,0,0,1,0,0,0,0,0,0,0,3762,2,3,2,2,2,3,1
False,0,1,0,0,0,0,0,0,0,0,2359,2,2,2,3,3,1,2
True,0,0,1,1,1,0,0,0,0,0,3986,4,4,3,3,3,3,3
True,0,0,0,0,0,0,1,1,0,0,2269,2,3,2,3,2,3,2
False,0,0,0,1,0,1,0,1,0,0,3149,3,3,2,2,3,2,2
False,0,1,0,0,0,0,0,0,0,0,2688,4,4,3,2,2,2,2
True,0,0,0,0,0,1,0,0,0,1,2172,2,2,2,2,2,2,2
False,0,0,0,0,0,0,0,0,1,0,2244,2,2,2,2,3,3,4
True,0,0,0,0,0,1,0,0,0,0,2842,2,3,3,3,2,2,2
False,0,0,1,0,0,0,0,0,0,0,3085,3,3,3,2,3,3,2
False,0,1,0,0,0,0,0,0,0,0,2658,2,4,3,1,3,3,2
True,0,0,0,0,0,0,0,0,0,0,3263,3,3,1,3,4,1,2
True,0,1,0,0,0,0,1,0,0,0,2396,1,2,1,2,2,2,1
False,0,0,1,0,0,0,0,1,0,0,2369,2,2,2,2,2,1,2
True,1,0,0,0,0,0,0,0,0,0,2202,3,3,3,3,2,3,1
False,0,0,0,1,0,0,0,0,0,0,1308,3,3,2,2,3,3,5
False,1,0,1,1,0,0,0,0,0,0,2448,3,3,3,3,2,2,2
False,0,0,0,1,0,1,0,1,1,0,2726,3,2,3,3,2,1,1
True,0,1,0,0,0,1,0,1,0,0,3412,2,3,2,2,2,3,3
False,0,0,0,0,0,0,0,0,1,1,3181,2,1,2,1,2,2,2
True,0,1,1,0,0,0,0,0,0,1,2183,2,2,2,4,2,1,1
False,0,0,0,0,0,0,0,0,0,0,2410,2,3,2,3,2,2,2
False,1,0,0,0,0,0,0,0,0,0,2898,1,2,2,3,1,3,1
True,0,0,0,1,0,0,0,0,0,0,1654,3,2,2,1,3,2,2
True,0,0,0,0,0,0,0,0,0,0,2861,2,2,2,2,2,2,2
True,0,0,0,0,1,1,0,0,0,0,1755,3,4,2,2,2,2,2
False,1,0,0,0,0,0,0,0,0,0,3309,3,2,3,3,3,1,2
True,0,0,0,0,0,0,0,0,0,0,972,3,4,4,3,2,3,2
False,0,0,0,0,0,0,0,0,1,0,3639,2,3,3,3,3,3,2
False,0,0,1,0,0,0,0,0,0,0,2050,2,3,3,2,2,2,2
False,0,0,1,0,0,0,0,0,0,1,3566,4,4,3,2,2,2,2
True,1,0,1,1,0,0,0,0,1,0,2030,2,4,2,3,2,4,2
False,0,1,0,0,0,0,0,0,0,0,2339,2,3,3,3,3,4,2
False,1,0,0,0,0,0,0,0,0,0,1833,2,3,2,3,3,3,2
False,0,1,0,0,0,1,1,0,0,1,2858,3,2,2,3,2,1,1
False,0,0,0,0,0,0,0,0,0,0,1104,2,3,2,2,1,2,5
False,0,0,0,0,0,0,1,0,0,0,2551,2,3,3,1,2,2,2
False,0,0,0,0,0,1,0,0,0,1,2697,2,3,3,2,4,3,2
True,0,1,0,0,0,0,1,0,0,0,3346,2,3,2,2,2,2,3
True,1,0,1,0,0,0,1,0,0,0,2328,3,3,2,3,2,2,2
False,0,0,0,1,0,0,0,0,1,0,3390,3,3,2,3,2,3,2
False,0,1,0,0,0,0,1,0,0,0,2523,3,3,3,3,2,3,1
False,0,0,0,0,0,0,0,0,1,0,1794,2,3,3,3,2,2,1
True,0,1,0,0,0,0,0,0,0,0,2838,3,4,1,2,3,2,2
True,1,0,0,0,0,0,0,0,0,0,1342,2,4,2,3,2,1,2
False,0,0,0,0,0,1,0,0,0,1,3384,2,3,3,3,2,3,2
False,0,0,1,0,0,1,0,0,0,0,3198,2,2,3,4,2,3,2
True,0,0,0,0,0,0,0,0,0,0,2942,1,2,2,2,2,2,2
False,1,0,1,0,0,0,0,0,0,0,2849,1,2,3,2,2,2,2
False,0,0,0,1,0,0,1,0,0,0,2073,3,3,2,3,4,2,1
False,0,0,0,0,0,0,0,0,0,0,2732,1,2,2,4,1,2,1
False,0,0,0,0,0,0,0,0,0,0,1999,2,1,3,2,1,3,2
False,0,0,0,0,1,0,0,0,0,0,2981,2,2,2,2,3,2,2
False,0,1,1,0,0,0,0,1,0,0,2655,3,2,2,3,2,3,1
False,0,1,0,0,0,0,0,0,0,0,3335,2,3,3,3,2,3,1
False,0,1,0,1,0,0,0,0,0,0,2932,2,3,3,2,3,3,1
False,0,0,0,0,1,0,0,0,1,0,1992,3,2,2,1,3,3,2
False,0,0,0,1,0,0,0,0,0,1,2101,2,3,2,3,1,2,3
False,0,0,1,0,0,0,0,0,0,0,2334,1,3,2,3,1,3,2
False,0,0,0,0,0,0,0,0,0,1,2827,2,2,1,3,2,1,2
False,0,0,1,0,0,0,0,0,0,0,2113,3,2,2,2,3,3,2
True,0,0,0,0,0,0,0,0,0,1,1897,3,3,3,2,2,2,2
False,1,0,0,0,1,0,0,0,0,0,2719,2,1,2,3,3,2,1
True,1,0,0,1,0,0,0,0,0,0,2025,3,3,1,3,3,3,1
True,0,0,1,0,0,0,0,0,0,1,1422,3,2,2,2,2,4,1
True,0,0,0,1,1,0,0,0,0,0,2281,2,2,2,2,4,1,3
False,0,1,0,0,0,0,1,1,0,0,2623,4,2,1,2,4,2,1
False,1,0,0,0,0,0,0,0,0,0,2553,3,2,2,2,2,2,1
False,0,0,0,0,0,0,1,0,0,0,2175,3,3,3,2,2,2,1
True,1,0,0,0,0,0,0,0,0,1,3032,2,3,3,3,2,3,2
False,0,1,0,1,0,0,0,0,0,0,1924,3,1,2,2,2,2,1
True,0,0,0,0,0,0,0,0,0,0,2313,3,2,1,2,2,2,2
False,0,1,0,0,0,0,0,0,1,0,1811,2,2,1,2,3,2,1
False,0,0,0,0,0,0,0,0,0,0,3950,1,2,2,2,2,2,1
False,0,1,1,0,0,1,0,1,0,1,2559,2,4,3,3,2,3,2
True,0,0,0,0,0,1,0,0,0,0,2951,3,3,3,3,3,4,2
True,0,1,0,0,0,1,0,0,0,0,2063,3,3,2,2,2,2,1
True,0,0,1,0,0,0,0,0,0,0,3245,4,4,3,2,2,3,3
False,0,0,0,0,0,0,0,0,0,0,3411,2,2,3,3,2,2,2
False,0,1,0,0,0,0,0,0,0,0,2367,3,3,2,3,3,1,3
False,1,0,0,1,0,0,0,0,0,0,3046,3,3,2,4,1,2,3
False,0,0,0,0,1,0,1,0,0,0,2234,2,3,1,2,3,2,1
False,0,0,0,0,0,0,0,0,0,0,1688,2,3,3,3,3,2,1
True,0,0,0,0,0,0,0,0,0,0,2447,2,2,2,3,2,1,1
True,0,0,0,0,0,0,0,0,0,0,1743,3,2,2,3,2,3,2
False,0,0,0,0,0,1,0,1,0,0,2998,2,2,2,1,2,2,1
False,0,0,0,0,0,0,0,0,0,0,4389,3,4,2,2,2,1,2
False,0,0,0,1,0,0,0,1,0,0,2553,2,2,2,3,2,2,1
True,0,0,0,0,0,0,1,0,0,0,2380,3,2,1,2,2,1,1
True,0,0,0,0,0,0,0,0,0,0,2805,2,2,2,2,3,1,1
True,0,1,0,0,0,0,0,0,0,0,3064,3,3,2,1,3,2,2
True,0,1,0,1,0,0,0,0,0,1,3710,3,4,3,4,3,3,1
False,1,0,0,1,0,1,0,0,0,0,2414,2,2,3,2,4,3,2
False,0,0,0,0,0,0,0,0,0,0,1220,3,3,3,2,3,3,1
True,0,0,0,0,0,0,1,0,0,0,2732,2,2,2,2,1,1,1
True,1,0,0,0,1,0,0,0,0,0,2062,2,3,3,2,3,2,2
True,0,0,1,0,0,0,0,0,0,0,2101,3,2,2,3,4,2,2
True,0,0,1,0,0,0,0,0,0,0,2067,2,4,2,3,2,3,1
False,0,0,0,0,1,0,0,1,0,0,1957,3,3,3,2,2,3,2
False,0,0,0,0,0,0,0,0,1,0,2675,3,3,2,2,2,2,2
False,0,0,0,0,0,0,0,0,0,0,3921,3,3,2,2,3,1,2
False,1,0,1,1,0,0,0,0,0,0,2244,2,4,2,2,2,2,3
False,0,0,0,0,0,0,0,0,0,0,2424,3,2,3,2,2,3,1
True,1,0,0,0,0,0,0,0,0,0,1958,2,2,1,2,2,2,2
True,0,0,0,1,0,0,0,1,0,0,3495,4,4,4,2,2,2,2
True,0,0,0,0,0,1,0,0,0,0,2464,2,3,2,2,1,2,1
True,1,0,0,0,0,0,0,0,0,0,2124,2,3,1,3,3,3,2
False,0,0,0,0,0,0,0,0,0,0,3363,3,4,2,4,3,3,1
False,0,0,0,0,0,1,0,0,0,0,2385,2,1,2,4,2,1,2
False,0,1,0,0,0,0,0,0,0,0,2913,2,2,2,3,3,1,1
False,0,1,1,0,0,1,0,0,0,0,2733,2,2,2,4,3,2,1
False,0,0,0,0,1,0,0,0,0,0,2262,3,2,2,2,3,2,1
True,0,0,0,0,0,0,0,0,0,0,2154,2,2,2,2,3,1,3
True,0,0,1,0,0,0,0,0,0,0,2702,2,2,3,2,2,1,2
False,0,0,0,0,0,0,1,0,0,0,1227,2,3,2,2,3,2,1
True,1,0,0,1,0,0,0,0,0,0,3184,2,3,1,2,2,1,1
False,0,0,0,0,0,0,0,0,0,0,3869,2,2,2,3,2,3,2
False,0,1,0,0,0,0,0,0,0,0,2297,3,3,1,3,3,2,1
False,0,0,0,0,0,0,0,0,0,0,2047,2,3,1,2,2,3,2
False,0,0,0,0,0,1,0,0,0,0,3105,3,3,2,2,3,2,2
False,0,1,0,0,0,0,0,0,0,0,2135,2,2,2,3,4,1,2
True,0,0,1,0,1,0,0,0,0,0,2798,1,3,1,2,3,2,1
False,0,0,0,0,0,0,0,1,0,0,1909,3,2,3,3,2,2,1
True,0,0,0,0,0,0,0,0,0,0,2115,2,3,1,3,2,1,1
True,1,0,0,0,0,0,0,0,0,0,2461,1,2,2,3,1,1,2
True,0,0,0,0,0,0,0,0,0,0,2462,3,3,2,2,3,3,3
False,1,0,0,0,1,0,0,0,1,0,3181,2,2,2,3,2,1,3
False,0,0,0,0,0,1,0,0,0,0,2311,2,3,2,3,3,2,2
False,1,1,0,0,0,0,0,1,0,0,2455,3,3,2,3,2,2,3
True,0,0,0,0,1,0,0,0,0,1,2317,2,2,2,3,3,2,3
False,0,0,0,0,0,0,0,0,0,0,2858,2,2,2,2,2,3,2
True,0,1,1,0,0,0,0,0,0,0,2064,2,1,1,2,2,1,3
False,0,0,0,0,0,0,1,0,0,0,2872,2,3,3,4,2,2,2
True,1,0,0,0,0,0,0,0,0,0,1756,2,3,2,2,1,3,2
True,0,0,1,0,0,1,0,1,0,0,2839,2,3,2,3,2,4,2
False,0,0,0,0,0,0,0,0,0,0,3630,2,3,2,2,3,3,3
True,0,0,0,0,0,0,0,0,0,0,3137,3,5,2,2,3,1,2
False,0,0,0,0,0,0,0,0,0,0,2580,2,1,3,3,3,2,1
False,0,0,0,0,0,0,0,0,0,0,3188,1,3,2,2,2,2,2
